1,0,0,0,0,7.6953e-28,-7.9647e-28,-2.1292e-27,-0.5,2.4538e-28,0.86603,6.823e-28,-1,6.7727e-28,0.86603,9.2952e-28,0.5
2,0.024791,0.024791,0,0,0.0081489,0.00012227,0.004695,-0.49878,0.030401,0.8662,0.0077787,-0.99919,0.039547,0.86669,0.026463,0.49814
3,0.049582,0.049582,0,0,0.016303,0.00050588,0.009367,-0.49785,0.058878,0.86526,0.018869,-0.99672,0.07868,0.86706,0.055498,0.49511
4,0.074373,0.074373,0,0,0.024458,0.0011729,0.014005,-0.49727,0.085281,0.8634,0.032973,-0.99258,0.11703,0.86697,0.086664,0.49077
5,0.099164,0.099164,0,0,0.03261,0.0021415,0.018595,-0.49704,0.1095,0.86079,0.049774,-0.98677,0.15427,0.8663,0.11952,0.48501
6,0.12427,0.12427,0,0,0.040857,0.0034438,0.023182,-0.49716,0.13174,0.8576,0.069199,-0.97924,0.19054,0.8649,0.15407,0.47772
7,0.14938,0.14938,0,0,0.049086,0.0050796,0.027692,-0.49759,0.15164,0.85405,0.0907,-0.97011,0.22509,0.86266,0.18947,0.46897
8,0.17449,0.17449,0,0,0.05729,0.007055,0.032112,-0.49829,0.16922,0.85033,0.11392,-0.95948,0.2577,0.85949,0.22528,0.45883
9,0.1996,0.1996,0,0,0.065459,0.009372,0.03643,-0.49918,0.18453,0.84662,0.13852,-0.9475,0.28819,0.85535,0.26113,0.44741
10,0.22493,0.22493,0,0,0.073653,0.012054,0.040669,-0.50019,0.19775,0.84303,0.16438,-0.93419,0.31666,0.85017,0.29697,0.43476
11,0.25025,0.25025,0,0,0.081793,0.015077,0.044781,-0.50122,0.20884,0.83974,0.19097,-0.91982,0.34274,0.84398,0.33215,0.42115
12,0.27558,0.27558,0,0,0.089869,0.018434,0.048759,-0.50219,0.21793,0.83685,0.21798,-0.90458,0.36637,0.83683,0.3664,0.40677
13,0.3009,0.3009,0,0,0.097872,0.022114,0.052596,-0.50301,0.22515,0.83444,0.24512,-0.88866,0.38755,0.82879,0.39948,0.39182
14,0.3253,0.3253,0,0,0.10551,0.025955,0.056156,-0.5036,0.23049,0.83262,0.27116,-0.87288,0.40565,0.82028,0.43006,0.37708
15,0.34971,0.34971,0,0,0.11306,0.030073,0.059578,-0.50392,0.23439,0.83134,0.29688,-0.85684,0.42153,0.81113,0.45923,0.36219
16,0.37411,0.37411,0,0,0.12052,0.034454,0.062862,-0.50393,0.23698,0.8306,0.3221,-0.8407,0.43528,0.80144,0.48689,0.34733
17,0.39851,0.39851,0,0,0.1279,0.039083,0.06601,-0.50359,0.23839,0.8304,0.34666,-0.82465,0.44697,0.79134,0.51296,0.33264
18,0.42449,0.42449,0,0,0.13564,0.044268,0.069213,-0.50281,0.23876,0.83077,0.37193,-0.80781,0.45728,0.78029,0.53891,0.31737
19,0.45047,0.45047,0,0,0.14328,0.0497,0.072268,-0.50159,0.23811,0.83169,0.39618,-0.79142,0.46551,0.76906,0.56299,0.30263
20,0.47644,0.47644,0,0,0.1508,0.05536,0.07518,-0.49991,0.23658,0.83314,0.41929,-0.77561,0.47183,0.75782,0.5852,0.28854
21,0.50242,0.50242,0,0,0.15822,0.061229,0.077958,-0.49778,0.23431,0.83505,0.44118,-0.76054,0.47639,0.74671,0.60554,0.27521
22,0.52693,0.52693,0,0,0.16511,0.066943,0.080461,-0.49538,0.23158,0.83724,0.46066,-0.7471,0.4792,0.73647,0.62307,0.26342
23,0.55144,0.55144,0,0,0.17191,0.072812,0.082859,-0.49261,0.22837,0.83975,0.47897,-0.7345,0.48072,0.72658,0.63902,0.25244
24,0.57595,0.57595,0,0,0.17863,0.078823,0.085159,-0.4895,0.22478,0.84253,0.49609,-0.72283,0.48106,0.71714,0.65345,0.24231
25,0.60046,0.60046,0,0,0.18525,0.084961,0.087369,-0.48608,0.22086,0.84555,0.512,-0.71213,0.48034,0.70822,0.6664,0.23307
26,0.62589,0.62589,0,0,0.19204,0.091448,0.089575,-0.48224,0.21651,0.84886,0.52723,-0.70212,0.4786,0.69962,0.67835,0.22444
27,0.65131,0.65131,0,0,0.19875,0.098044,0.091702,-0.47813,0.21194,0.85233,0.54117,-0.69325,0.47596,0.69175,0.68883,0.21677
28,0.67674,0.67674,0,0,0.20539,0.10473,0.09376,-0.47381,0.20718,0.85591,0.55383,-0.68555,0.47253,0.68467,0.69792,0.21007
29,0.70217,0.70217,0,0,0.21197,0.1115,0.095758,-0.46929,0.20229,0.85956,0.56524,-0.67905,0.46841,0.67844,0.70567,0.20433
30,0.72729,0.72729,0,0,0.21841,0.11826,0.097683,-0.46468,0.19735,0.86321,0.57529,-0.67379,0.46373,0.67314,0.71208,0.19956
31,0.75242,0.75242,0,0,0.2248,0.12508,0.099566,-0.45995,0.19233,0.86687,0.58417,-0.66969,0.45854,0.66872,0.7173,0.19567
32,0.77755,0.77755,0,0,0.23116,0.13194,0.10142,-0.45514,0.18724,0.87051,0.5919,-0.66675,0.45288,0.66521,0.72137,0.19264
33,0.80268,0.80268,0,0,0.23749,0.13883,0.10324,-0.45027,0.1821,0.87413,0.5985,-0.66495,0.44681,0.66262,0.72435,0.19042
34,0.82734,0.82734,0,0,0.24368,0.14562,0.10502,-0.44545,0.17701,0.87763,0.60391,-0.66427,0.4405,0.66096,0.72623,0.189
35,0.85201,0.85201,0,0,0.24986,0.15242,0.10678,-0.44062,0.17188,0.88109,0.6083,-0.66464,0.43385,0.66018,0.72712,0.1883
36,0.87667,0.87667,0,0,0.25604,0.15922,0.10854,-0.43578,0.16671,0.88448,0.61168,-0.66603,0.42691,0.66026,0.72706,0.18827
37,0.90134,0.90134,0,0,0.26222,0.16602,0.11031,-0.43095,0.16149,0.88781,0.61409,-0.66841,0.41967,0.66119,0.72605,0.18888
38,0.926,0.926,0,0,0.26842,0.17281,0.11208,-0.42613,0.15622,0.89107,0.61556,-0.67173,0.41214,0.66295,0.72413,0.19009
39,0.95067,0.95067,0,0,0.27463,0.17957,0.11387,-0.42134,0.15088,0.89427,0.61611,-0.67597,0.40433,0.6655,0.72132,0.19185
40,0.97533,0.97533,0,0,0.28088,0.18631,0.11567,-0.41656,0.14546,0.8974,0.61576,-0.68107,0.39622,0.66882,0.71763,0.19414
41,1,1,0,0,0.28715,0.193,0.1175,-0.41179,0.13993,0.90047,0.61455,-0.68698,0.3878,0.67287,0.71308,0.1969
1,0,0,0,0,0.28715,0.193,0.1175,-0.41179,0.13993,0.90047,0.61455,-0.68698,0.3878,0.67287,0.71308,0.1969
2,0.024791,0.024791,0,0,0.29114,0.19731,0.11865,-0.41714,0.14653,0.89695,0.62485,-0.67042,0.40012,0.65997,0.72737,0.1881
3,0.049582,0.049582,0,0,0.29505,0.2017,0.11975,-0.42227,0.15266,0.89352,0.63491,-0.65373,0.41174,0.64698,0.74117,0.17913
4,0.074373,0.074373,0,0,0.29888,0.20617,0.12079,-0.42718,0.15833,0.89019,0.64473,-0.63692,0.42268,0.63391,0.75449,0.17
5,0.099164,0.099164,0,0,0.30263,0.21072,0.12178,-0.43187,0.16357,0.88698,0.65433,-0.62002,0.43293,0.62076,0.76735,0.16073
6,0.12427,0.12427,0,0,0.30635,0.21541,0.12273,-0.43637,0.16845,0.88386,0.66385,-0.60281,0.44264,0.60736,0.7799,0.15122
7,0.14938,0.14938,0,0,0.30998,0.22017,0.12361,-0.44062,0.17292,0.88088,0.67318,-0.58552,0.45166,0.59388,0.792,0.14158
8,0.17449,0.17449,0,0,0.31354,0.225,0.12444,-0.44461,0.177,0.87806,0.68232,-0.56817,0.46003,0.58031,0.80365,0.13184
9,0.1996,0.1996,0,0,0.31701,0.2299,0.12521,-0.44833,0.1807,0.87541,0.6913,-0.55076,0.46773,0.56666,0.81487,0.12201
10,0.22493,0.22493,0,0,0.32043,0.23491,0.12593,-0.45181,0.18408,0.87292,0.70019,-0.53316,0.47484,0.55281,0.82575,0.112
11,0.25025,0.25025,0,0,0.32377,0.23999,0.12658,-0.455,0.1871,0.87061,0.70894,-0.51551,0.48129,0.53887,0.8362,0.10191
12,0.27558,0.27558,0,0,0.32701,0.24513,0.12717,-0.45789,0.18981,0.86851,0.71756,-0.49784,0.4871,0.52483,0.84625,0.091757
13,0.3009,0.3009,0,0,0.33018,0.25033,0.1277,-0.46048,0.1922,0.86661,0.72605,-0.48013,0.49228,0.5107,0.85588,0.081543
14,0.3253,0.3253,0,0,0.33314,0.25539,0.12815,-0.46269,0.19423,0.86498,0.73412,-0.46304,0.49666,0.49699,0.8648,0.071652
15,0.34971,0.34971,0,0,0.33603,0.26051,0.12854,-0.4646,0.19601,0.86356,0.74209,-0.44592,0.50046,0.48317,0.87335,0.061719
16,0.37411,0.37411,0,0,0.33883,0.26567,0.12888,-0.46621,0.19755,0.86234,0.74996,-0.42879,0.50368,0.46926,0.88154,0.051752
17,0.39851,0.39851,0,0,0.34155,0.27088,0.12915,-0.46751,0.19886,0.86133,0.75775,-0.41163,0.50633,0.45524,0.88939,0.041756
